Team_ID,Composition,Probability,Expected_Payoff,In_Support
414,"Mosquito, Beaver, Ant",0.0,-0.918153396871614,False
457,"Mosquito, Mosquito, Otter",0.0,-0.8538962852934253,False
415,"Mosquito, Beaver, Beaver",0.0,-0.7353991452074102,False
438,"Mosquito, Fish, Mouse",0.0,-0.822503806153404,False
439,"Mosquito, Fish, Otter",0.0,-0.8028666362715001,False
440,"Mosquito, Fish, Pig",0.0,-0.15067698515423744,False
441,"Mosquito, Horse, Ant",0.0,-0.9635770390047307,False
442,"Mosquito, Horse, Beaver",0.0,-0.860622186363666,False
443,"Mosquito, Horse, Cricket",0.0,-0.9214785888315021,False
444,"Mosquito, Horse, Fish",0.0,-0.8803847248077449,False
445,"Mosquito, Horse, Horse",0.0,-0.9804050262748625,False
446,"Mosquito, Horse, Mosquito",0.0,-0.8139305545876365,False
447,"Mosquito, Horse, Mouse",0.0,-0.9793944829709591,False
448,"Mosquito, Horse, Otter",0.0,-0.9627733099696449,False
449,"Mosquito, Horse, Pig",0.0,-0.6186011934030883,False
450,"Mosquito, Mosquito, Ant",0.0,-0.7875169540675475,False
451,"Mosquito, Mosquito, Beaver",0.0,-0.4810749609148795,False
452,"Mosquito, Mosquito, Cricket",0.0,-0.7139420961197047,False
453,"Mosquito, Mosquito, Fish",0.0,-0.6815018251835228,False
454,"Mosquito, Mosquito, Horse",0.0,-0.814788413266531,False
455,"Mosquito, Mosquito, Mosquito",0.0,-0.3887128292573521,False
546,"Mouse, Mouse, Mouse",0.0,-1.0000000000000149,False
437,"Mosquito, Fish, Mosquito",0.0,-0.24885556811474172,False
436,"Mosquito, Fish, Horse",0.0,-0.5888380289546279,False
435,"Mosquito, Fish, Fish",0.0,-0.5336504720515273,False
424,"Mosquito, Cricket, Beaver",0.0,-0.7389961499101325,False
416,"Mosquito, Beaver, Cricket",0.0,-0.8610449392491439,False
417,"Mosquito, Beaver, Fish",0.0,-0.8313995515811432,False
418,"Mosquito, Beaver, Horse",0.0,-0.936221780585301,False
419,"Mosquito, Beaver, Mosquito",0.0,-0.7088217955901457,False
420,"Mosquito, Beaver, Mouse",0.0,-0.9704354581383687,False
421,"Mosquito, Beaver, Otter",0.0,-0.9379751569180224,False
422,"Mosquito, Beaver, Pig",0.0,-0.44897566544071205,False
423,"Mosquito, Cricket, Ant",0.0,-0.9158288283364631,False
425,"Mosquito, Cricket, Cricket",0.0,-0.8316576566729112,False
434,"Mosquito, Fish, Cricket",0.0,-0.44703363569999865,False
426,"Mosquito, Cricket, Fish",0.0,-0.8495639977707964,False
427,"Mosquito, Cricket, Horse",0.0,-0.8219497951792487,False
428,"Mosquito, Cricket, Mosquito",0.0,-0.6316752411884501,False
429,"Mosquito, Cricket, Mouse",0.0,-0.9158288283364631,False
430,"Mosquito, Cricket, Otter",0.0,-0.8976050954039791,False
431,"Mosquito, Cricket, Pig",0.0,-0.3851298561694627,False
432,"Mosquito, Fish, Ant",0.0,-0.5709253602401017,False
